1.4,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.45,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.5,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.55,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.6,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.649999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.699999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.749999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.799999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.849999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.899999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.949999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
1.999999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.049999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.099999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.149999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.199999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.249999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.299999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.349999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.399999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.449999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.499999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.549999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.599999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.649999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.699999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.749999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.799999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.849998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.899998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.949998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
2.999998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.049998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.099998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.149998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.199998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.249998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.299998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.349998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.399998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.449998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.499998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.549998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.599998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.649998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.699998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.749998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.799998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.849998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.899997,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.949997,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
3.999997,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.049997,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.099998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.149998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.199998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.249998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.299998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.349998,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.399999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.449999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.499999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.549999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.599999,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.65,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.7,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.75,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.8,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.85,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.900001,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
4.950001,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.000001,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.050001,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.100001,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.150002,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.200002,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.250002,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.300002,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.350002,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.400002,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.450003,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.500003,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.550003,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.600003,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.650003,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.700004,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.750004,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.800004,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.850004,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.900004,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
5.950005,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
6.000005,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
6.050005,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
6.100005,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
6.150005,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
6.200006,9.39567,1.3212,2.304414,-0.4661162,-0.04361983,0.8798035,-0.08233347
6.250006,9.379199,1.323012,2.3128,-0.4660551,-0.04361412,0.8798359,-0.08233649
6.300006,9.362074,1.324741,2.321263,-0.4658732,-0.04359709,0.8799322,-0.08234552
6.350006,9.344307,1.326391,2.329799,-0.4655722,-0.04356893,0.8800915,-0.08236041
6.400006,9.325907,1.327962,2.338408,-0.4651542,-0.04352982,0.8803124,-0.08238109
6.450006,9.306888,1.329455,2.347088,-0.4646209,-0.04347991,0.8805941,-0.08240744
6.500007,9.287259,1.330872,2.355838,-0.4639741,-0.04341938,0.8809351,-0.08243936
6.550007,9.267032,1.332214,2.364657,-0.4632156,-0.04334839,0.8813341,-0.0824767
6.600007,9.246217,1.333482,2.373543,-0.462347,-0.04326711,0.8817901,-0.08251937
6.650007,9.224828,1.334677,2.382494,-0.46137,-0.04317568,0.8823016,-0.08256724
6.700007,9.202873,1.335802,2.39151,-0.4602863,-0.04307427,0.8828675,-0.0826202
6.750008,9.180366,1.336856,2.400589,-0.4590976,-0.04296303,0.8834862,-0.08267809
6.800008,9.157315,1.337841,2.40973,-0.4578055,-0.04284211,0.8841565,-0.08274083
6.850008,9.133735,1.338759,2.41893,-0.4564114,-0.04271165,0.8848768,-0.08280823
6.900008,9.109634,1.339611,2.42819,-0.4549172,-0.04257181,0.885646,-0.08288021
6.950008,9.085026,1.340397,2.437506,-0.4533242,-0.04242274,0.8864625,-0.08295663
7.000009,9.059919,1.341121,2.446879,-0.4516341,-0.04226458,0.8873247,-0.08303731
7.050009,9.034328,1.341781,2.456307,-0.4498484,-0.04209747,0.8882313,-0.08312216
7.100009,9.008259,1.342381,2.465787,-0.4479687,-0.04192156,0.8891808,-0.08321101
7.150009,8.981729,1.342921,2.47532,-0.4459964,-0.04173699,0.8901717,-0.08330373
7.200009,8.954745,1.343403,2.484902,-0.4439332,-0.04154392,0.8912024,-0.08340019
7.25001,8.92732,1.343827,2.494534,-0.4417805,-0.04134246,0.8922715,-0.08350024
7.30001,8.899465,1.344195,2.504213,-0.43954,-0.0411328,0.8933774,-0.08360373
7.35001,8.871191,1.344508,2.513939,-0.4372131,-0.04091504,0.8945184,-0.08371051
7.40001,8.842509,1.344769,2.52371,-0.4348014,-0.04068935,0.8956932,-0.08382044
7.45001,8.813431,1.344977,2.533523,-0.4323065,-0.04045586,0.8969,-0.08393338
7.50001,8.783967,1.345133,2.54338,-0.4297298,-0.04021474,0.8981374,-0.08404917
7.550011,8.754129,1.345241,2.553276,-0.4270731,-0.03996612,0.8994037,-0.08416768
7.600011,8.723928,1.3453,2.563212,-0.4243379,-0.03971016,0.9006974,-0.08428875
7.650011,8.693376,1.345312,2.573186,-0.4215259,-0.039447,0.9020169,-0.08441222
7.700011,8.662483,1.345278,2.583196,-0.4186385,-0.0391768,0.9033606,-0.08453797
7.750011,8.63126,1.3452,2.593241,-0.4156775,-0.0388997,0.9047269,-0.08466583
7.800012,8.59972,1.345078,2.60332,-0.4126446,-0.03861587,0.9061142,-0.08479565
7.850012,8.567872,1.344915,2.613431,-0.4095415,-0.03832548,0.9075209,-0.08492731
7.900012,8.535728,1.344711,2.623573,-0.4063698,-0.03802867,0.9089457,-0.08506063
7.950012,8.503301,1.344467,2.633745,-0.4031312,-0.0377256,0.9103866,-0.08519547
8.000012,8.470599,1.344185,2.643945,-0.3998277,-0.03741644,0.9118423,-0.0853317
8.050013,8.437635,1.343867,2.654171,-0.3964608,-0.03710137,0.9133112,-0.08546916
8.100013,8.404422,1.343513,2.664423,-0.3930325,-0.03678054,0.9147918,-0.08560771
8.150013,8.370967,1.343124,2.674698,-0.3895446,-0.03645414,0.9162825,-0.08574722
8.200013,8.337284,1.342703,2.684996,-0.3859989,-0.03612233,0.9177818,-0.08588753
8.250013,8.303384,1.342249,2.695316,-0.3823974,-0.03578529,0.9192882,-0.08602849
8.300014,8.269277,1.341765,2.705655,-0.3787419,-0.03544321,0.9208002,-0.08617
8.350014,8.234976,1.341252,2.716012,-0.3750345,-0.03509626,0.9223165,-0.08631188
8.400014,8.20049,1.340711,2.726386,-0.371277,-0.03474463,0.9238355,-0.08645403
8.450014,8.165832,1.340144,2.736776,-0.3674716,-0.0343885,0.9253557,-0.0865963
8.500014,8.131013,1.339551,2.74718,-0.3636201,-0.03402809,0.9268758,-0.08673856
8.550014,8.096043,1.338934,2.757597,-0.3597249,-0.03366356,0.9283946,-0.08688068
8.600015,8.060934,1.338294,2.768025,-0.3557878,-0.03329512,0.9299105,-0.08702255
8.650015,8.025698,1.337632,2.778463,-0.3518111,-0.03292298,0.9314223,-0.08716402
8.700015,7.990345,1.33695,2.78891,-0.3477969,-0.03254732,0.9329286,-0.08730499
8.750015,7.954886,1.336249,2.799364,-0.3437474,-0.03216836,0.9344283,-0.08744533
8.800015,7.919333,1.335531,2.809824,-0.3396647,-0.0317863,0.9359201,-0.08758494
8.850016,7.883698,1.334796,2.820288,-0.3355512,-0.03140135,0.9374028,-0.08772369
8.900016,7.84799,1.334045,2.830755,-0.3314091,-0.03101372,0.9388751,-0.08786148
8.950016,7.812222,1.333281,2.841223,-0.3272406,-0.03062363,0.9403361,-0.0879982
9.000016,7.776404,1.332504,2.851693,-0.3230481,-0.03023129,0.9417846,-0.08813374
9.050016,7.740548,1.331716,2.86216,-0.3188341,-0.02983693,0.9432197,-0.08826804
9.100017,7.704665,1.330918,2.872626,-0.3146006,-0.02944076,0.9446401,-0.08840097
9.150017,7.668766,1.330111,2.883087,-0.3103502,-0.029043,0.9460451,-0.08853245
9.200017,7.632862,1.329296,2.893543,-0.3060853,-0.02864388,0.9474336,-0.08866239
9.250017,7.596965,1.328475,2.903992,-0.3018083,-0.02824363,0.9488047,-0.08879069
9.300017,7.561086,1.327649,2.914433,-0.2975215,-0.02784246,0.9501576,-0.08891731
9.350018,7.525235,1.326819,2.924864,-0.2932274,-0.02744062,0.9514915,-0.08904213
9.400018,7.489424,1.325987,2.935285,-0.2889286,-0.02703833,0.9528058,-0.08916511
9.450018,7.453666,1.325154,2.945693,-0.2846275,-0.02663582,0.9540995,-0.08928619
9.500018,7.417969,1.32432,2.956088,-0.2803265,-0.02623333,0.9553719,-0.08940527
9.550018,7.382346,1.323489,2.966467,-0.2760282,-0.02583109,0.9566227,-0.08952231
9.600019,7.346808,1.322659,2.97683,-0.2717351,-0.02542933,0.957851,-0.08963726
9.650019,7.311366,1.321834,2.987175,-0.2674496,-0.02502829,0.9590564,-0.08975006
9.700019,7.276031,1.321014,2.997501,-0.2631743,-0.0246282,0.9602384,-0.08986068
9.750019,7.240815,1.3202,3.007806,-0.2589118,-0.0242293,0.9613965,-0.08996905
9.800019,7.205729,1.319394,3.018089,-0.2546644,-0.02383183,0.9625303,-0.09007515
9.850019,7.170784,1.318597,3.028348,-0.2504348,-0.02343602,0.9636394,-0.09017894
9.90002,7.13599,1.317811,3.038583,-0.2462256,-0.0230421,0.9647235,-0.0902804
9.95002,7.10136,1.317036,3.048791,-0.242039,-0.02265032,0.9657824,-0.09037949
10.00002,7.066904,1.316274,3.058972,-0.2378779,-0.02226092,0.9668157,-0.09047619
10.05002,7.032634,1.315526,3.069123,-0.2337445,-0.02187411,0.9678234,-0.09057049
10.10002,6.998561,1.314793,3.079245,-0.2296415,-0.02149014,0.9688051,-0.09066236
10.15002,6.964696,1.314077,3.089334,-0.2255713,-0.02110925,0.9697608,-0.0907518
10.20002,6.93105,1.313379,3.09939,-0.2215365,-0.02073166,0.9706905,-0.0908388
10.25002,6.897635,1.3127,3.109411,-0.2175395,-0.02035761,0.9715942,-0.09092336
10.30002,6.864461,1.312042,3.119397,-0.2135827,-0.01998733,0.9724716,-0.09100547
10.35002,6.831541,1.311405,3.129345,-0.2096687,-0.01962105,0.9733229,-0.09108514
10.40002,6.798884,1.310791,3.139254,-0.2057999,-0.019259,0.9741483,-0.09116238
10.45002,6.766503,1.310202,3.149123,-0.2019787,-0.01890141,0.9749478,-0.09123719
10.50002,6.734408,1.309638,3.15895,-0.1982076,-0.01854851,0.9757214,-0.0913096
10.55002,6.70261,1.309102,3.168734,-0.1944889,-0.01820051,0.9764694,-0.0913796
10.60002,6.671122,1.308593,3.178474,-0.1908252,-0.01785765,0.977192,-0.09144722
10.65002,6.639954,1.308114,3.188169,-0.1872186,-0.01752014,0.9778894,-0.09151248
10.70002,6.609117,1.307665,3.197815,-0.1836717,-0.01718821,0.9785618,-0.09157541
10.75002,6.578622,1.307248,3.207414,-0.1801867,-0.01686209,0.9792095,-0.09163602
10.80002,6.548481,1.306865,3.216963,-0.1767661,-0.01654197,0.9798328,-0.09169434
10.85002,6.518704,1.306516,3.22646,-0.173412,-0.01622809,0.9804319,-0.09175041
10.90002,6.489304,1.306203,3.235904,-0.1701269,-0.01592067,0.9810073,-0.09180425
10.95002,6.460291,1.305927,3.245294,-0.1669129,-0.0156199,0.9815593,-0.09185591
11.00002,6.431676,1.30569,3.254629,-0.1637724,-0.01532601,0.9820881,-0.0919054
11.05002,6.403472,1.305491,3.263906,-0.1607077,-0.0150392,0.9825943,-0.09195276
11.10002,6.375688,1.305334,3.273126,-0.1577209,-0.0147597,0.9830782,-0.09199805
11.15002,6.348335,1.305219,3.282285,-0.1548143,-0.01448769,0.9835401,-0.09204128
11.20002,6.321426,1.305148,3.291384,-0.1519901,-0.01422339,0.9839805,-0.09208249
11.25002,6.294972,1.305121,3.30042,-0.1492505,-0.01396702,0.9843997,-0.09212172
11.30002,6.268983,1.30514,3.309392,-0.1465976,-0.01371876,0.9847983,-0.09215902
11.35003,6.243471,1.305206,3.318299,-0.1440338,-0.01347883,0.9851765,-0.09219441
11.40003,6.218447,1.305321,3.327139,-0.141561,-0.01324743,0.9855349,-0.09222795
11.45003,6.193922,1.305485,3.335911,-0.1391815,-0.01302475,0.9858737,-0.09225966
11.50003,6.169907,1.305701,3.344614,-0.1368974,-0.012811,0.9861935,-0.09228958
11.55003,6.146415,1.305969,3.353245,-0.1347109,-0.01260638,0.9864945,-0.09231776
11.60003,6.123455,1.306291,3.361804,-0.132624,-0.01241109,0.9867773,-0.09234422
11.65003,6.101038,1.306668,3.37029,-0.1306389,-0.01222532,0.9870421,-0.092369
11.70003,6.079177,1.3071,3.378701,-0.1287578,-0.01204928,0.9872892,-0.09239212
11.75003,6.057883,1.307591,3.387035,-0.1269826,-0.01188315,0.9875191,-0.09241363
11.80003,6.037166,1.30814,3.395291,-0.1253155,-0.01172715,0.987732,-0.09243356
11.85003,6.017037,1.308749,3.403469,-0.1237587,-0.01158146,0.9879283,-0.09245192
11.90003,5.997509,1.309419,3.411565,-0.1223142,-0.01144628,0.9881082,-0.09246876
11.95003,5.978592,1.310152,3.419579,-0.1209841,-0.01132181,0.988272,-0.09248409
12.00003,5.960298,1.310948,3.42751,-0.1197706,-0.01120824,0.9884197,-0.09249792
12.05003,5.942636,1.31181,3.435356,-0.1186758,-0.01110578,0.9885517,-0.09251027
12.10003,5.92562,1.312738,3.443117,-0.1177017,-0.01101463,0.9886682,-0.09252117
12.15003,5.909259,1.313734,3.450789,-0.1168505,-0.01093498,0.9887691,-0.09253062
12.20003,5.893566,1.314798,3.458372,-0.1161244,-0.01086702,0.9888547,-0.09253862
12.25003,5.878551,1.315933,3.465865,-0.1155254,-0.01081097,0.9889249,-0.09254519
12.30003,5.864226,1.31714,3.473266,-0.1150557,-0.01076702,0.9889796,-0.09255031
12.35003,5.850601,1.318419,3.480574,-0.1147176,-0.01073538,0.9890189,-0.092554
12.40003,5.837688,1.319772,3.487788,-0.1145131,-0.01071624,0.9890426,-0.09255621
12.45003,5.8255,1.3212,3.494905,-0.1144445,-0.01070981,0.9890506,-0.09255695
12.50003,5.813589,1.322631,3.501954,-0.1144179,-0.01070734,0.9890537,-0.09255696
12.55003,5.801508,1.323991,3.508963,-0.1143388,-0.01069997,0.9890629,-0.09255696
12.60003,5.78926,1.325283,3.515933,-0.1142081,-0.01068779,0.9890782,-0.09255698
12.65003,5.776847,1.326506,3.522863,-0.1140265,-0.01067088,0.9890993,-0.09255698
12.70003,5.764273,1.327662,3.529752,-0.113795,-0.0106493,0.9891262,-0.092557
12.75003,5.751539,1.328752,3.536601,-0.1135143,-0.01062315,0.9891587,-0.092557
12.80003,5.73865,1.329778,3.543409,-0.1131853,-0.0105925,0.9891967,-0.092557
12.85003,5.725607,1.330741,3.550176,-0.1128089,-0.01055743,0.9892401,-0.09255698
12.90003,5.712415,1.331641,3.556901,-0.1123859,-0.01051801,0.9892886,-0.09255695
12.95003,5.699075,1.33248,3.563585,-0.1119171,-0.01047434,0.9893422,-0.09255688
13.00003,5.68559,1.333258,3.570226,-0.1114034,-0.01042647,0.9894007,-0.0925568
13.05003,5.671963,1.333979,3.576825,-0.1108456,-0.0103745,0.989464,-0.09255668
13.10003,5.658198,1.334641,3.583382,-0.1102445,-0.0103185,0.9895317,-0.0925565
13.15003,5.644296,1.335247,3.589896,-0.1096011,-0.01025854,0.9896038,-0.09255628
13.20003,5.630262,1.335797,3.596367,-0.108916,-0.01019472,0.9896801,-0.09255601
13.25003,5.616098,1.336293,3.602795,-0.1081902,-0.01012709,0.9897605,-0.09255569
13.30003,5.601806,1.336736,3.609179,-0.1074245,-0.01005575,0.9898446,-0.09255527
13.35003,5.587389,1.337127,3.615519,-0.1066198,-0.009980767,0.9899324,-0.09255478
13.40003,5.572851,1.337468,3.621815,-0.1057768,-0.009902221,0.9900237,-0.0925542
13.45003,5.558194,1.337759,3.628067,-0.1048963,-0.00982019,0.9901183,-0.09255352
13.50003,5.543421,1.338001,3.634274,-0.1039794,-0.009734752,0.9902159,-0.09255274
13.55003,5.528535,1.338196,3.640436,-0.1030267,-0.009645984,0.9903165,-0.09255184
13.60003,5.513539,1.338345,3.646554,-0.102039,-0.009553966,0.9904196,-0.09255083
13.65003,5.498435,1.338449,3.652625,-0.1010174,-0.009458773,0.9905254,-0.09254967
13.70003,5.483227,1.338509,3.658651,-0.0999625,-0.009360487,0.9906335,-0.09254839
13.75003,5.467917,1.338526,3.664631,-0.09887522,-0.009259181,0.9907436,-0.09254693
13.80003,5.452509,1.338502,3.670564,-0.09775641,-0.009154937,0.9908558,-0.09254535
13.85003,5.437005,1.338437,3.676452,-0.09660689,-0.009047832,0.9909697,-0.09254357
13.90003,5.421407,1.338333,3.682292,-0.09542751,-0.008937945,0.9910851,-0.09254163
13.95004,5.405719,1.338191,3.688086,-0.0942191,-0.008825354,0.9912019,-0.0925395
14.00004,5.389945,1.338012,3.693831,-0.09298252,-0.008710137,0.99132,-0.09253719
14.05004,5.374085,1.337798,3.69953,-0.0917186,-0.008592373,0.9914389,-0.09253467
14.10004,5.358144,1.337548,3.705181,-0.0904282,-0.00847214,0.9915587,-0.09253194
14.15004,5.342124,1.337266,3.710783,-0.08911215,-0.008349519,0.9916793,-0.092529
14.20004,5.326029,1.336951,3.716337,-0.0877713,-0.008224588,0.9918002,-0.09252585
14.25004,5.30986,1.336605,3.721843,-0.08640651,-0.008097424,0.9919213,-0.09252245
14.30004,5.293622,1.336228,3.727299,-0.08501862,-0.007968109,0.9920426,-0.09251882
14.35004,5.277316,1.335823,3.732707,-0.08360849,-0.00783672,0.9921639,-0.09251496
14.40004,5.260945,1.335391,3.738065,-0.08217696,-0.007703338,0.9922849,-0.09251083
14.45004,5.244513,1.334931,3.743373,-0.0807249,-0.007568043,0.9924055,-0.09250645
14.50004,5.228022,1.334447,3.748631,-0.07925314,-0.007430914,0.9925256,-0.09250182
14.55004,5.211476,1.333938,3.753839,-0.07776257,-0.00729203,0.992645,-0.09249692
14.60004,5.194876,1.333406,3.758997,-0.07625403,-0.007151471,0.9927635,-0.09249174
14.65004,5.178226,1.332852,3.764104,-0.07472837,-0.00700932,0.992881,-0.09248628
14.70004,5.161529,1.332277,3.769159,-0.07318647,-0.006865654,0.9929974,-0.09248056
14.75004,5.144788,1.331683,3.774164,-0.07162919,-0.006720554,0.9931125,-0.09247455
14.80004,5.128005,1.33107,3.779117,-0.07005738,-0.006574102,0.9932262,-0.09246825
14.85004,5.111183,1.33044,3.784018,-0.06847193,-0.006426377,0.9933384,-0.09246167
14.90004,5.094326,1.329794,3.788866,-0.06687367,-0.006277459,0.9934489,-0.09245479
